Order ID,Order Date,Region,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-01495,2023-12-28 21:30:09.904952480,East,Corporate,Furniture,Furnishings,466.53,10,0.2,135.41
ORD-01496,2023-12-29 15:01:53.456728368,Central,Consumer,Furniture,Furnishings,24.96,4,0.15,-79.02
ORD-01497,2023-12-30 08:33:37.008504256,South,Corporate,Furniture,Chairs,1085.51,2,0.1,190.81
ORD-01498,2023-12-31 02:05:20.560280144,Central,Consumer,Office Supplies,Art,44.18,10,0.2,32.58
ORD-01499,2023-12-31 19:37:04.112056032,South,Home Office,Technology,Computers,295.8,5,0.15,-105.49
ORD-01500,2024-01-01 13:08:47.663831920,West,Home Office,Office Supplies,Envelopes,134.25,2,0.2,-61.77
ORD-01501,2024-01-02 06:40:31.215607808,East,Corporate,Office Supplies,Envelopes,161.32,10,0.0,69.06
ORD-01502,2024-01-03 00:12:14.767383696,South,Home Office,Technology,Computers,31.81,6,0.0,-138.0
ORD-01503,2024-01-03 17:43:58.319159584,East,Home Office,Technology,Accessories,673.55,11,0.0,108.99
ORD-01504,2024-01-04 11:15:41.870935472,Central,Corporate,Technology,Phones,219.44,10,0.1,-101.63
ORD-01505,2024-01-05 04:47:25.422711360,West,Consumer,Furniture,Chairs,1037.96,1,0.15,-23.9
ORD-01506,2024-01-05 22:19:08.974487248,East,Corporate,Technology,Copiers,32.82,6,0.2,69.87
ORD-01507,2024-01-06 15:50:52.526263136,West,Consumer,Office Supplies,Binders,119.4,4,0.1,96.76
ORD-01508,2024-01-07 09:22:36.078039024,East,Corporate,Technology,Copiers,190.84,3,0.1,129.77
ORD-01509,2024-01-08 02:54:19.629814912,Central,Corporate,Office Supplies,Binders,159.57,2,0.0,-80.65
ORD-01510,2024-01-08 20:26:03.181590800,Central,Home Office,Furniture,Chairs,330.35,7,0.3,19.15
ORD-01511,2024-01-09 13:57:46.733366688,West,Corporate,Office Supplies,Art,117.6,9,0.1,159.3
ORD-01512,2024-01-10 07:29:30.285142576,Central,Corporate,Office Supplies,Binders,1893.97,12,0.0,19.18
ORD-01513,2024-01-11 01:01:13.836918464,South,Consumer,Technology,Phones,155.68,3,0.15,79.43
ORD-01514,2024-01-11 18:32:57.388694352,East,Home Office,Technology,Copiers,4.66,6,0.15,66.24
ORD-01515,2024-01-12 12:04:40.940470240,Central,Consumer,Office Supplies,Binders,164.19,9,0.2,180.12
ORD-01516,2024-01-13 05:36:24.492246128,South,Consumer,Technology,Accessories,674.36,2,0.3,3.41
ORD-01517,2024-01-13 23:08:08.044022016,West,Home Office,Furniture,Furnishings,49.01,7,0.0,-88.99
ORD-01518,2024-01-14 16:39:51.595797904,South,Home Office,Furniture,Furnishings,45.42,5,0.0,-46.79
ORD-01519,2024-01-15 10:11:35.147573792,West,Home Office,Technology,Phones,54.14,5,0.15,68.88
ORD-01520,2024-01-16 03:43:18.699349680,West,Corporate,Furniture,Tables,40.78,11,0.3,-106.95
ORD-01521,2024-01-16 21:15:02.251125568,East,Home Office,Technology,Copiers,83.49,7,0.2,-4.44
ORD-01522,2024-01-17 14:46:45.802901456,East,Home Office,Office Supplies,Art,441.93,9,0.0,57.54
ORD-01523,2024-01-18 08:18:29.354677344,South,Home Office,Office Supplies,Binders,926.67,4,0.15,-26.66
ORD-01524,2024-01-19 01:50:12.906453232,East,Consumer,Furniture,Bookcases,8.09,9,0.15,82.69
ORD-01525,2024-01-19 19:21:56.458229120,East,Consumer,Technology,Copiers,94.24,13,0.2,122.44
ORD-01526,2024-01-20 12:53:40.010005008,East,Corporate,Technology,Accessories,213.41,11,0.2,95.49
ORD-01527,2024-01-21 06:25:23.561780896,South,Consumer,Furniture,Chairs,189.28,10,0.0,-104.75
ORD-01528,2024-01-21 23:57:07.113556784,Central,Corporate,Office Supplies,Art,1450.88,9,0.1,57.92
ORD-01529,2024-01-22 17:28:50.665332672,East,Consumer,Furniture,Tables,13.29,13,0.1,65.74
ORD-01530,2024-01-23 11:00:34.217108560,East,Home Office,Office Supplies,Art,6.64,4,0.0,11.91
ORD-01531,2024-01-24 04:32:17.768884448,South,Consumer,Technology,Accessories,1762.79,3,0.1,81.33
ORD-01532,2024-01-24 22:04:01.320660336,Central,Corporate,Office Supplies,Paper,366.54,2,0.0,77.74
ORD-01533,2024-01-25 15:35:44.872436224,East,Consumer,Furniture,Bookcases,74.77,9,0.3,40.91
ORD-01534,2024-01-26 09:07:28.424212112,West,Home Office,Technology,Accessories,182.35,12,0.15,-50.43
ORD-01535,2024-01-27 02:39:11.975988000,South,Corporate,Furniture,Furnishings,198.71,2,0.0,47.34
ORD-01536,2024-01-27 20:10:55.527763888,East,Home Office,Furniture,Furnishings,72.63,6,0.0,236.69
ORD-01537,2024-01-28 13:42:39.079539776,East,Home Office,Office Supplies,Binders,175.94,5,0.15,10.77
ORD-01538,2024-01-29 07:14:22.631315664,West,Corporate,Furniture,Furnishings,227.19,5,0.2,154.73
ORD-01539,2024-01-30 00:46:06.183091552,West,Home Office,Office Supplies,Envelopes,1666.76,4,0.0,53.89
ORD-01540,2024-01-30 18:17:49.734867440,South,Home Office,Technology,Copiers,471.6,6,0.0,-30.07
ORD-01541,2024-01-31 11:49:33.286643328,South,Consumer,Office Supplies,Envelopes,1196.54,5,0.1,20.34
ORD-01542,2024-02-01 05:21:16.838419216,West,Home Office,Technology,Phones,29.6,11,0.2,48.31
ORD-01543,2024-02-01 22:53:00.390195104,South,Home Office,Office Supplies,Envelopes,97.84,4,0.0,115.52
ORD-01544,2024-02-02 16:24:43.941970992,West,Home Office,Furniture,Chairs,198.48,13,0.3,288.0
ORD-01545,2024-02-03 09:56:27.493746880,East,Home Office,Office Supplies,Paper,14.8,9,0.0,55.47
ORD-01546,2024-02-04 03:28:11.045522768,West,Corporate,Office Supplies,Envelopes,612.92,13,0.1,-73.09
ORD-01547,2024-02-04 20:59:54.597298656,West,Consumer,Technology,Accessories,320.75,6,0.15,-115.46
ORD-01548,2024-02-05 14:31:38.149074544,Central,Home Office,Furniture,Chairs,95.53,11,0.2,7.82
ORD-01549,2024-02-06 08:03:21.700850432,West,Home Office,Office Supplies,Art,119.1,10,0.0,-62.81
ORD-01550,2024-02-07 01:35:05.252626320,West,Corporate,Furniture,Bookcases,668.24,10,0.0,105.79
ORD-01551,2024-02-07 19:06:48.804402208,Central,Home Office,Office Supplies,Envelopes,57.14,13,0.0,106.53
ORD-01552,2024-02-08 12:38:32.356178096,South,Corporate,Office Supplies,Binders,701.36,10,0.0,35.4
ORD-01553,2024-02-09 06:10:15.907953984,Central,Consumer,Furniture,Furnishings,109.68,13,0.1,115.74
ORD-01554,2024-02-09 23:41:59.459729872,East,Consumer,Office Supplies,Binders,367.67,3,0.15,56.48
ORD-01555,2024-02-10 17:13:43.011505760,Central,Home Office,Furniture,Tables,164.7,10,0.0,236.76
ORD-01556,2024-02-11 10:45:26.563281648,East,Home Office,Office Supplies,Envelopes,2164.26,6,0.3,112.61
ORD-01557,2024-02-12 04:17:10.115057536,South,Home Office,Technology,Copiers,51.17,1,0.0,139.56
ORD-01558,2024-02-12 21:48:53.666833424,Central,Corporate,Furniture,Tables,74.59,5,0.0,-94.81
ORD-01559,2024-02-13 15:20:37.218609312,Central,Home Office,Office Supplies,Envelopes,24.35,10,0.15,-67.12
ORD-01560,2024-02-14 08:52:20.770385200,South,Home Office,Office Supplies,Binders,39.8,6,0.0,97.88
ORD-01561,2024-02-15 02:24:04.322161088,East,Consumer,Technology,Accessories,349.24,11,0.1,-104.92
ORD-01562,2024-02-15 19:55:47.873936976,Central,Home Office,Furniture,Furnishings,1012.52,8,0.0,-12.45
ORD-01563,2024-02-16 13:27:31.425712864,East,Consumer,Office Supplies,Art,400.13,11,0.0,167.94
ORD-01564,2024-02-17 06:59:14.977488752,Central,Home Office,Technology,Phones,147.46,9,0.2,-14.59
ORD-01565,2024-02-18 00:30:58.529264640,West,Consumer,Office Supplies,Art,50.79,11,0.0,-70.97
ORD-01566,2024-02-18 18:02:42.081040528,Central,Home Office,Furniture,Bookcases,436.2,3,0.15,116.75
ORD-01567,2024-02-19 11:34:25.632816416,South,Consumer,Office Supplies,Binders,47.55,2,0.0,257.35
ORD-01568,2024-02-20 05:06:09.184592304,South,Corporate,Office Supplies,Art,29.41,13,0.0,-30.86
ORD-01569,2024-02-20 22:37:52.736368192,East,Consumer,Office Supplies,Envelopes,102.5,4,0.0,172.4
ORD-01570,2024-02-21 16:09:36.288144080,Central,Consumer,Office Supplies,Binders,12.93,8,0.2,-43.32
ORD-01571,2024-02-22 09:41:19.839919968,East,Consumer,Technology,Phones,28.29,11,0.0,38.75
ORD-01572,2024-02-23 03:13:03.391695856,East,Home Office,Technology,Copiers,1426.8,8,0.2,43.09
ORD-01573,2024-02-23 20:44:46.943471744,West,Home Office,Furniture,Chairs,22.64,3,0.0,-28.2
ORD-01574,2024-02-24 14:16:30.495247632,West,Home Office,Technology,Accessories,35.67,4,0.3,137.54
ORD-01575,2024-02-25 07:48:14.047023520,South,Corporate,Technology,Copiers,161.77,3,0.0,-103.97
ORD-01576,2024-02-26 01:19:57.598799408,East,Corporate,Furniture,Furnishings,172.2,10,0.2,69.5
ORD-01577,2024-02-26 18:51:41.150575296,South,Consumer,Technology,Phones,111.99,2,0.2,157.42
ORD-01578,2024-02-27 12:23:24.702351184,Central,Corporate,Technology,Copiers,13.41,4,0.3,129.22
ORD-01579,2024-02-28 05:55:08.254127072,East,Consumer,Furniture,Furnishings,410.83,6,0.3,99.12
ORD-01580,2024-02-28 23:26:51.805902960,East,Consumer,Furniture,Furnishings,87.21,11,0.3,208.53
ORD-01581,2024-02-29 16:58:35.357678848,Central,Consumer,Furniture,Bookcases,641.97,11,0.0,28.04
ORD-01582,2024-03-01 10:30:18.909454736,Central,Corporate,Office Supplies,Paper,68.46,5,0.0,-102.47
ORD-01583,2024-03-02 04:02:02.461230624,South,Home Office,Office Supplies,Envelopes,482.51,3,0.0,63.52
ORD-01584,2024-03-02 21:33:46.013006512,South,Corporate,Furniture,Tables,702.96,2,0.15,37.42
ORD-01585,2024-03-03 15:05:29.564782400,Central,Consumer,Furniture,Tables,84.75,9,0.0,-161.58
ORD-01586,2024-03-04 08:37:13.116558288,South,Consumer,Furniture,Tables,426.9,1,0.15,-62.51
ORD-01587,2024-03-05 02:08:56.668334176,Central,Corporate,Office Supplies,Binders,30.14,9,0.15,-75.26
ORD-01588,2024-03-05 19:40:40.220110064,East,Consumer,Office Supplies,Art,203.65,1,0.15,-31.45
ORD-01589,2024-03-06 13:12:23.771885952,East,Consumer,Technology,Copiers,643.34,7,0.1,14.88
ORD-01590,2024-03-07 06:44:07.323661840,West,Corporate,Technology,Phones,276.49,6,0.15,18.71
ORD-01591,2024-03-08 00:15:50.875437728,East,Corporate,Furniture,Furnishings,2663.69,7,0.2,-27.88
ORD-01592,2024-03-08 17:47:34.427213616,Central,Corporate,Office Supplies,Art,295.67,3,0.0,-75.39
ORD-01593,2024-03-09 11:19:17.978989504,South,Consumer,Office Supplies,Binders,95.74,3,0.2,87.75
ORD-01594,2024-03-10 04:51:01.530765392,West,Consumer,Office Supplies,Art,4487.56,13,0.2,61.66
ORD-01595,2024-03-10 22:22:45.082541280,South,Home Office,Furniture,Furnishings,1054.1,11,0.0,64.67
ORD-01596,2024-03-11 15:54:28.634317168,Central,Home Office,Technology,Phones,21.68,1,0.1,227.9
ORD-01597,2024-03-12 09:26:12.186093056,East,Corporate,Furniture,Bookcases,57.92,4,0.15,66.29
ORD-01598,2024-03-13 02:57:55.737868944,West,Home Office,Technology,Phones,42.7,12,0.0,13.33
ORD-01599,2024-03-13 20:29:39.289644832,Central,Consumer,Technology,Accessories,322.07,2,0.0,39.42
ORD-01600,2024-03-14 14:01:22.841420720,West,Home Office,Furniture,Chairs,294.53,10,0.0,59.88
ORD-01601,2024-03-15 07:33:06.393196608,West,Consumer,Technology,Phones,291.82,8,0.0,111.58
ORD-01602,2024-03-16 01:04:49.944972496,East,Corporate,Technology,Computers,20.99,3,0.0,45.53
ORD-01603,2024-03-16 18:36:33.496748384,Central,Corporate,Office Supplies,Paper,69.01,7,0.0,-144.29
ORD-01604,2024-03-17 12:08:17.048524272,South,Consumer,Technology,Computers,124.07,7,0.0,6.33
ORD-01605,2024-03-18 05:40:00.600300160,West,Home Office,Furniture,Furnishings,16.67,12,0.1,50.15
ORD-01606,2024-03-18 23:11:44.152076048,West,Corporate,Furniture,Furnishings,52.13,9,0.0,180.42
ORD-01607,2024-03-19 16:43:27.703851936,South,Corporate,Technology,Computers,755.76,6,0.0,-28.59
ORD-01608,2024-03-20 10:15:11.255627824,Central,Home Office,Office Supplies,Binders,22.99,1,0.15,-113.53
ORD-01609,2024-03-21 03:46:54.807403712,West,Home Office,Office Supplies,Art,850.92,8,0.2,56.44
ORD-01610,2024-03-21 21:18:38.359179584,West,Consumer,Technology,Accessories,549.7,1,0.0,136.62
ORD-01611,2024-03-22 14:50:21.910955472,West,Home Office,Technology,Accessories,104.7,3,0.0,10.66
ORD-01612,2024-03-23 08:22:05.462731360,Central,Home Office,Furniture,Furnishings,68.13,11,0.0,288.3
ORD-01613,2024-03-24 01:53:49.014507248,Central,Home Office,Technology,Accessories,402.7,5,0.3,264.75
ORD-01614,2024-03-24 19:25:32.566283136,South,Consumer,Office Supplies,Paper,57.67,8,0.3,42.75
ORD-01615,2024-03-25 12:57:16.118059024,Central,Consumer,Technology,Phones,61.22,9,0.0,68.67
ORD-01616,2024-03-26 06:28:59.669834912,Central,Corporate,Furniture,Bookcases,144.22,7,0.0,186.87
ORD-01617,2024-03-27 00:00:43.221610800,East,Consumer,Furniture,Chairs,11.52,9,0.1,41.02
ORD-01618,2024-03-27 17:32:26.773386688,South,Corporate,Furniture,Furnishings,26.05,11,0.15,-30.41
ORD-01619,2024-03-28 11:04:10.325162576,West,Home Office,Furniture,Chairs,101.62,3,0.0,138.89
ORD-01620,2024-03-29 04:35:53.876938464,Central,Corporate,Furniture,Furnishings,262.65,13,0.0,96.44
ORD-01621,2024-03-29 22:07:37.428714352,West,Corporate,Technology,Computers,56.72,5,0.1,-30.73
ORD-01622,2024-03-30 15:39:20.980490240,West,Home Office,Technology,Computers,117.08,10,0.0,77.92
ORD-01623,2024-03-31 09:11:04.532266128,East,Corporate,Technology,Computers,21.41,8,0.1,33.99
ORD-01624,2024-04-01 02:42:48.084042016,Central,Consumer,Technology,Computers,454.4,12,0.2,11.49
ORD-01625,2024-04-01 20:14:31.635817904,South,Consumer,Furniture,Chairs,193.27,1,0.0,-28.58
ORD-01626,2024-04-02 13:46:15.187593792,Central,Consumer,Office Supplies,Art,214.92,8,0.0,62.14
ORD-01627,2024-04-03 07:17:58.739369680,West,Consumer,Technology,Phones,266.64,7,0.0,23.41
ORD-01628,2024-04-04 00:49:42.291145568,South,Corporate,Office Supplies,Envelopes,163.0,1,0.0,78.47
ORD-01629,2024-04-04 18:21:25.842921456,Central,Corporate,Technology,Phones,83.05,13,0.3,131.98
ORD-01630,2024-04-05 11:53:09.394697344,West,Home Office,Technology,Phones,575.7,13,0.0,73.16
ORD-01631,2024-04-06 05:24:52.946473232,West,Corporate,Office Supplies,Envelopes,179.16,10,0.0,74.87
ORD-01632,2024-04-06 22:56:36.498249120,East,Corporate,Furniture,Tables,121.65,12,0.2,-4.12
ORD-01633,2024-04-07 16:28:20.050025008,East,Corporate,Technology,Computers,146.88,10,0.15,167.44
ORD-01634,2024-04-08 10:00:03.601800896,East,Home Office,Technology,Computers,143.17,12,0.1,-34.85
ORD-01635,2024-04-09 03:31:47.153576784,West,Consumer,Technology,Accessories,120.19,6,0.1,-111.2
ORD-01636,2024-04-09 21:03:30.705352672,Central,Corporate,Office Supplies,Envelopes,253.49,1,0.0,-57.1
ORD-01637,2024-04-10 14:35:14.257128560,East,Home Office,Furniture,Furnishings,48.28,2,0.0,153.43
ORD-01638,2024-04-11 08:06:57.808904448,Central,Home Office,Office Supplies,Paper,52.7,5,0.3,95.89
ORD-01639,2024-04-12 01:38:41.360680336,East,Home Office,Office Supplies,Art,290.36,2,0.0,181.19
ORD-01640,2024-04-12 19:10:24.912456224,South,Consumer,Furniture,Tables,124.68,10,0.2,-82.31
ORD-01641,2024-04-13 12:42:08.464232112,South,Corporate,Office Supplies,Art,476.12,1,0.15,282.02
ORD-01642,2024-04-14 06:13:52.016008000,East,Home Office,Furniture,Furnishings,242.42,6,0.0,21.63
ORD-01643,2024-04-14 23:45:35.567783888,West,Consumer,Technology,Copiers,76.47,8,0.1,-126.03
ORD-01644,2024-04-15 17:17:19.119559776,East,Home Office,Furniture,Chairs,295.93,8,0.3,269.58
ORD-01645,2024-04-16 10:49:02.671335664,East,Home Office,Technology,Phones,624.3,13,0.0,-81.01
ORD-01646,2024-04-17 04:20:46.223111552,West,Home Office,Office Supplies,Envelopes,253.76,13,0.3,10.21
ORD-01647,2024-04-17 21:52:29.774887440,South,Home Office,Office Supplies,Binders,329.87,8,0.15,29.42
ORD-01648,2024-04-18 15:24:13.326663328,Central,Home Office,Technology,Computers,120.77,11,0.1,94.41
ORD-01649,2024-04-19 08:55:56.878439216,East,Consumer,Office Supplies,Art,488.65,6,0.3,-29.13
ORD-01650,2024-04-20 02:27:40.430215104,West,Corporate,Furniture,Furnishings,73.93,11,0.0,153.93
ORD-01651,2024-04-20 19:59:23.981990992,East,Corporate,Technology,Copiers,222.79,3,0.1,125.36
ORD-01652,2024-04-21 13:31:07.533766880,West,Corporate,Office Supplies,Binders,3240.26,1,0.0,51.91
ORD-01653,2024-04-22 07:02:51.085542768,Central,Corporate,Technology,Computers,283.34,2,0.0,182.43
ORD-01654,2024-04-23 00:34:34.637318656,Central,Consumer,Furniture,Furnishings,89.58,5,0.2,43.21
ORD-01655,2024-04-23 18:06:18.189094544,South,Consumer,Furniture,Chairs,89.3,13,0.0,22.44
ORD-01656,2024-04-24 11:38:01.740870432,West,Consumer,Office Supplies,Envelopes,136.24,10,0.0,249.81
ORD-01657,2024-04-25 05:09:45.292646320,West,Home Office,Furniture,Furnishings,412.19,5,0.15,79.57
ORD-01658,2024-04-25 22:41:28.844422208,South,Home Office,Technology,Computers,176.78,10,0.1,-48.57
ORD-01659,2024-04-26 16:13:12.396198096,South,Home Office,Furniture,Tables,68.15,1,0.3,-35.03
ORD-01660,2024-04-27 09:44:55.947973984,West,Corporate,Technology,Phones,68.01,1,0.0,51.9
ORD-01661,2024-04-28 03:16:39.499749872,South,Home Office,Technology,Phones,178.12,9,0.0,-189.8
ORD-01662,2024-04-28 20:48:23.051525760,Central,Corporate,Furniture,Bookcases,156.16,2,0.0,-13.3
ORD-01663,2024-04-29 14:20:06.603301648,East,Home Office,Office Supplies,Envelopes,256.2,7,0.0,39.96
ORD-01664,2024-04-30 07:51:50.155077536,Central,Corporate,Furniture,Tables,446.3,10,0.3,33.28
ORD-01665,2024-05-01 01:23:33.706853424,South,Home Office,Technology,Phones,3916.02,4,0.3,-75.74
ORD-01666,2024-05-01 18:55:17.258629312,West,Home Office,Technology,Accessories,25.68,7,0.0,5.15
ORD-01667,2024-05-02 12:27:00.810405200,West,Consumer,Furniture,Bookcases,338.4,8,0.3,167.98
ORD-01668,2024-05-03 05:58:44.362181088,Central,Home Office,Office Supplies,Binders,167.0,5,0.0,147.31
ORD-01669,2024-05-03 23:30:27.913956976,West,Home Office,Office Supplies,Binders,16.22,13,0.3,59.56
ORD-01670,2024-05-04 17:02:11.465732864,South,Consumer,Technology,Accessories,664.77,12,0.1,43.11
ORD-01671,2024-05-05 10:33:55.017508752,Central,Corporate,Technology,Phones,246.02,12,0.3,33.84
ORD-01672,2024-05-06 04:05:38.569284640,West,Consumer,Office Supplies,Art,387.52,1,0.0,73.63
ORD-01673,2024-05-06 21:37:22.121060528,East,Consumer,Furniture,Furnishings,19.31,4,0.15,60.26
ORD-01674,2024-05-07 15:09:05.672836416,East,Corporate,Technology,Copiers,113.92,10,0.0,82.41
ORD-01675,2024-05-08 08:40:49.224612304,South,Home Office,Technology,Computers,40.65,3,0.0,100.18
ORD-01676,2024-05-09 02:12:32.776388192,West,Corporate,Office Supplies,Paper,1989.66,10,0.3,-71.11
ORD-01677,2024-05-09 19:44:16.328164080,South,Home Office,Furniture,Chairs,586.08,12,0.15,18.97
ORD-01678,2024-05-10 13:15:59.879939968,Central,Home Office,Office Supplies,Envelopes,65.55,5,0.15,69.79
ORD-01679,2024-05-11 06:47:43.431715856,East,Corporate,Furniture,Bookcases,23.48,10,0.2,-46.58
ORD-01680,2024-05-12 00:19:26.983491744,Central,Consumer,Furniture,Tables,187.33,13,0.15,-17.38
ORD-01681,2024-05-12 17:51:10.535267632,West,Corporate,Furniture,Bookcases,550.54,10,0.3,28.21
ORD-01682,2024-05-13 11:22:54.087043520,South,Home Office,Technology,Accessories,18.5,13,0.3,33.12
ORD-01683,2024-05-14 04:54:37.638819408,South,Corporate,Office Supplies,Art,48.51,6,0.0,71.66
ORD-01684,2024-05-14 22:26:21.190595296,South,Corporate,Office Supplies,Paper,39.38,2,0.0,-34.8
ORD-01685,2024-05-15 15:58:04.742371184,Central,Home Office,Furniture,Furnishings,420.03,7,0.2,146.8
ORD-01686,2024-05-16 09:29:48.294147072,East,Consumer,Technology,Phones,95.22,13,0.3,32.29
ORD-01687,2024-05-17 03:01:31.845922960,Central,Corporate,Technology,Copiers,100.13,3,0.0,64.52
ORD-01688,2024-05-17 20:33:15.397698848,Central,Home Office,Office Supplies,Binders,183.02,1,0.2,13.02
ORD-01689,2024-05-18 14:04:58.949474736,West,Home Office,Technology,Computers,51.73,10,0.0,73.57
ORD-01690,2024-05-19 07:36:42.501250624,West,Corporate,Technology,Accessories,26.25,3,0.2,217.12
ORD-01691,2024-05-20 01:08:26.053026512,West,Consumer,Furniture,Furnishings,767.87,9,0.0,12.09
ORD-01692,2024-05-20 18:40:09.604802400,East,Corporate,Technology,Copiers,858.33,10,0.1,-4.45
ORD-01693,2024-05-21 12:11:53.156578288,East,Consumer,Furniture,Furnishings,184.1,11,0.3,-33.02
ORD-01694,2024-05-22 05:43:36.708354176,West,Consumer,Office Supplies,Art,200.86,11,0.0,44.04
ORD-01695,2024-05-22 23:15:20.260130064,West,Consumer,Technology,Accessories,673.99,6,0.0,42.88
ORD-01696,2024-05-23 16:47:03.811905952,East,Consumer,Office Supplies,Binders,179.11,11,0.0,55.14
ORD-01697,2024-05-24 10:18:47.363681840,South,Corporate,Office Supplies,Paper,89.76,6,0.0,96.83
ORD-01698,2024-05-25 03:50:30.915457728,East,Home Office,Technology,Copiers,155.59,4,0.0,84.22
ORD-01699,2024-05-25 21:22:14.467233616,East,Home Office,Technology,Copiers,789.82,8,0.1,47.75
ORD-01700,2024-05-26 14:53:58.019009504,East,Home Office,Office Supplies,Paper,158.22,5,0.3,245.38
ORD-01701,2024-05-27 08:25:41.570785392,West,Home Office,Technology,Copiers,66.47,7,0.0,119.07
ORD-01702,2024-05-28 01:57:25.122561280,South,Home Office,Furniture,Bookcases,177.04,9,0.3,-58.93
ORD-01703,2024-05-28 19:29:08.674337168,East,Home Office,Furniture,Bookcases,326.19,13,0.0,-104.52
ORD-01704,2024-05-29 13:00:52.226113056,West,Corporate,Technology,Copiers,282.45,13,0.0,-19.56
ORD-01705,2024-05-30 06:32:35.777888944,Central,Consumer,Office Supplies,Art,288.12,5,0.2,65.27
ORD-01706,2024-05-31 00:04:19.329664832,Central,Home Office,Technology,Accessories,55.04,11,0.2,-27.95
ORD-01707,2024-05-31 17:36:02.881440720,East,Corporate,Technology,Copiers,373.95,5,0.2,-12.76
ORD-01708,2024-06-01 11:07:46.433216608,Central,Home Office,Office Supplies,Binders,153.57,4,0.0,52.61
ORD-01709,2024-06-02 04:39:29.984992496,South,Home Office,Office Supplies,Paper,63.17,6,0.15,15.8
ORD-01710,2024-06-02 22:11:13.536768384,Central,Consumer,Furniture,Bookcases,370.4,2,0.1,-154.77
ORD-01711,2024-06-03 15:42:57.088544272,Central,Consumer,Office Supplies,Binders,86.11,3,0.15,157.72
ORD-01712,2024-06-04 09:14:40.640320160,South,Consumer,Furniture,Bookcases,22.44,1,0.3,134.5
ORD-01713,2024-06-05 02:46:24.192096048,East,Home Office,Office Supplies,Art,44.67,2,0.2,-78.51
ORD-01714,2024-06-05 20:18:07.743871936,East,Home Office,Technology,Phones,119.35,2,0.1,55.69
ORD-01715,2024-06-06 13:49:51.295647824,South,Home Office,Furniture,Bookcases,297.07,8,0.0,-61.66
ORD-01716,2024-06-07 07:21:34.847423712,South,Consumer,Furniture,Chairs,52.62,8,0.2,-10.88
ORD-01717,2024-06-08 00:53:18.399199600,South,Corporate,Furniture,Chairs,111.19,2,0.0,98.62
ORD-01718,2024-06-08 18:25:01.950975488,Central,Home Office,Technology,Phones,34.47,13,0.1,131.0
ORD-01719,2024-06-09 11:56:45.502751376,South,Home Office,Technology,Computers,482.24,6,0.0,128.66
ORD-01720,2024-06-10 05:28:29.054527264,West,Home Office,Technology,Copiers,1165.37,5,0.0,74.48
ORD-01721,2024-06-10 23:00:12.606303152,Central,Corporate,Technology,Computers,1023.66,3,0.0,177.52
ORD-01722,2024-06-11 16:31:56.158079040,East,Home Office,Technology,Copiers,472.47,5,0.3,-11.06
ORD-01723,2024-06-12 10:03:39.709854928,East,Corporate,Furniture,Furnishings,417.8,5,0.15,11.14
ORD-01724,2024-06-13 03:35:23.261630816,East,Home Office,Technology,Phones,12.35,5,0.15,-209.46
ORD-01725,2024-06-13 21:07:06.813406704,Central,Corporate,Furniture,Bookcases,183.57,3,0.15,40.69
ORD-01726,2024-06-14 14:38:50.365182592,West,Home Office,Technology,Phones,81.83,3,0.0,107.97
ORD-01727,2024-06-15 08:10:33.916958480,South,Consumer,Office Supplies,Art,426.9,4,0.0,78.53
ORD-01728,2024-06-16 01:42:17.468734368,South,Consumer,Furniture,Furnishings,7.06,7,0.2,-12.4
ORD-01729,2024-06-16 19:14:01.020510256,East,Consumer,Office Supplies,Paper,187.08,12,0.2,134.45
ORD-01730,2024-06-17 12:45:44.572286144,East,Consumer,Furniture,Bookcases,114.74,12,0.2,42.62
ORD-01731,2024-06-18 06:17:28.124062032,Central,Home Office,Office Supplies,Binders,568.0,12,0.15,126.64
ORD-01732,2024-06-18 23:49:11.675837920,West,Consumer,Technology,Accessories,951.07,2,0.3,98.61
ORD-01733,2024-06-19 17:20:55.227613808,South,Corporate,Technology,Phones,48.69,10,0.15,192.45
ORD-01734,2024-06-20 10:52:38.779389696,Central,Consumer,Technology,Computers,51.4,4,0.3,83.94
ORD-01735,2024-06-21 04:24:22.331165584,South,Consumer,Furniture,Bookcases,195.7,4,0.0,110.99
ORD-01736,2024-06-21 21:56:05.882941472,East,Consumer,Office Supplies,Art,1188.58,1,0.3,42.33
ORD-01737,2024-06-22 15:27:49.434717360,South,Home Office,Technology,Accessories,159.52,10,0.0,-0.29
ORD-01738,2024-06-23 08:59:32.986493248,West,Consumer,Office Supplies,Art,31.98,8,0.15,99.07
ORD-01739,2024-06-24 02:31:16.538269136,West,Corporate,Office Supplies,Art,71.73,1,0.2,200.27
ORD-01740,2024-06-24 20:03:00.090045024,East,Consumer,Technology,Computers,189.27,8,0.0,-11.59
ORD-01741,2024-06-25 13:34:43.641820912,West,Consumer,Technology,Copiers,198.0,7,0.15,25.19
ORD-01742,2024-06-26 07:06:27.193596800,West,Consumer,Office Supplies,Binders,63.76,9,0.1,52.67
ORD-01743,2024-06-27 00:38:10.745372688,Central,Corporate,Technology,Computers,70.04,8,0.0,118.49
ORD-01744,2024-06-27 18:09:54.297148576,South,Consumer,Technology,Computers,45.7,5,0.15,84.55
ORD-01745,2024-06-28 11:41:37.848924464,East,Corporate,Technology,Copiers,583.71,8,0.1,141.31
