Transaction Date,Customer ID,Product,Channel,Payment Method,Amount,Quantity,Returned
2024-03-09 21:49:21.174116080,CUST-0335,Keyboard,Email,PayPal,270.61,4,False
2024-03-10 09:30:37.224816544,CUST-0212,Tablet,Web,PayPal,46.63,2,False
2024-03-10 21:11:53.275517008,CUST-0084,Webcam,Mobile App,Debit Card,232.94,2,False
2024-03-11 08:53:09.326217480,CUST-0173,Case,Social Media,Debit Card,151.44,3,True
2024-03-11 20:34:25.376917944,CUST-0183,Headphones,Social Media,Debit Card,248.16,2,False
2024-03-12 08:15:41.427618408,CUST-0443,Charger,Email,PayPal,144.82,1,False
2024-03-12 19:56:57.478318880,CUST-0133,Keyboard,Social Media,Credit Card,109.06,4,False
2024-03-13 07:38:13.529019344,CUST-0380,Mouse,Web,PayPal,214.04,4,False
2024-03-13 19:19:29.579719808,CUST-0288,Keyboard,Social Media,Debit Card,57.71,4,True
2024-03-14 07:00:45.630420280,CUST-0262,Case,Social Media,Apple Pay,99.72,4,False
2024-03-14 18:42:01.681120744,CUST-0350,Monitor,Web,Debit Card,54.4,2,False
2024-03-15 06:23:17.731821216,CUST-0282,Monitor,Web,Credit Card,27.5,2,False
2024-03-15 18:04:33.782521680,CUST-0293,Laptop,Social Media,PayPal,92.48,2,False
2024-03-16 05:45:49.833222144,CUST-0269,Phone,Mobile App,Apple Pay,66.47,1,True
2024-03-16 17:27:05.883922616,CUST-0349,Monitor,Web,Apple Pay,191.9,2,False
2024-03-17 05:08:21.934623080,CUST-0197,Webcam,Mobile App,Credit Card,45.05,2,False
2024-03-17 16:49:37.985323544,CUST-0025,Headphones,Mobile App,PayPal,25.52,4,False
2024-03-18 04:30:54.036024016,CUST-0141,Mouse,Email,Apple Pay,189.24,2,True
2024-03-18 16:12:10.086724480,CUST-0472,Case,Mobile App,Debit Card,58.17,3,False
2024-03-19 03:53:26.137424952,CUST-0223,Tablet,Email,Credit Card,24.75,3,False
2024-03-19 15:34:42.188125416,CUST-0020,Monitor,Mobile App,Apple Pay,218.99,4,False
2024-03-20 03:15:58.238825880,CUST-0247,Tablet,Email,Credit Card,137.93,2,False
2024-03-20 14:57:14.289526352,CUST-0328,Monitor,Web,PayPal,346.83,3,False
2024-03-21 02:38:30.340226816,CUST-0444,Webcam,Social Media,PayPal,38.83,3,False
2024-03-21 14:19:46.390927280,CUST-0201,Tablet,Social Media,PayPal,33.76,1,False
2024-03-22 02:01:02.441627752,CUST-0405,Phone,Email,Debit Card,18.42,4,False
2024-03-22 13:42:18.492328216,CUST-0115,Mouse,Web,Apple Pay,30.97,3,False
2024-03-23 01:23:34.543028688,CUST-0383,Headphones,Email,PayPal,37.1,3,False
2024-03-23 13:04:50.593729152,CUST-0189,Webcam,Email,Debit Card,108.09,4,False
2024-03-24 00:46:06.644429616,CUST-0468,Phone,Web,PayPal,21.56,2,False
2024-03-24 12:27:22.695130088,CUST-0463,Headphones,Mobile App,PayPal,28.13,4,False
2024-03-25 00:08:38.745830552,CUST-0026,Phone,Mobile App,Apple Pay,297.87,1,False
2024-03-25 11:49:54.796531016,CUST-0054,Phone,Web,Debit Card,2.91,1,False
2024-03-25 23:31:10.847231488,CUST-0170,Phone,Email,PayPal,88.26,1,False
2024-03-26 11:12:26.897931952,CUST-0395,Laptop,Social Media,Debit Card,15.02,3,False
2024-03-26 22:53:42.948632424,CUST-0421,Headphones,Email,Debit Card,24.4,2,False
2024-03-27 10:34:58.999332888,CUST-0489,Phone,Mobile App,PayPal,226.64,1,False
2024-03-27 22:16:15.050033352,CUST-0381,Charger,Web,PayPal,58.65,4,False
2024-03-28 09:57:31.100733824,CUST-0011,Charger,Web,Credit Card,778.27,1,False
2024-03-28 21:38:47.151434288,CUST-0027,Monitor,Web,Apple Pay,102.19,3,False
2024-03-29 09:20:03.202134752,CUST-0350,Mouse,Mobile App,PayPal,23.82,1,False
2024-03-29 21:01:19.252835224,CUST-0083,Tablet,Email,Credit Card,95.37,2,False
2024-03-30 08:42:35.303535688,CUST-0290,Monitor,Web,Apple Pay,169.01,1,False
2024-03-30 20:23:51.354236160,CUST-0038,Laptop,Social Media,PayPal,92.01,2,False
2024-03-31 08:05:07.404936624,CUST-0445,Charger,Web,Debit Card,44.02,2,True
2024-03-31 19:46:23.455637088,CUST-0087,Headphones,Email,Apple Pay,10.06,4,False
2024-04-01 07:27:39.506337560,CUST-0437,Mouse,Mobile App,Debit Card,39.55,2,False
2024-04-01 19:08:55.557038024,CUST-0321,Mouse,Social Media,Credit Card,289.34,3,False
2024-04-02 06:50:11.607738488,CUST-0387,Tablet,Social Media,PayPal,24.61,3,False
2024-04-02 18:31:27.658438960,CUST-0451,Headphones,Web,Credit Card,36.17,2,False
2024-04-03 06:12:43.709139424,CUST-0156,Case,Email,PayPal,147.42,2,False
2024-04-03 17:53:59.759839888,CUST-0398,Tablet,Web,PayPal,101.46,1,False
2024-04-04 05:35:15.810540360,CUST-0308,Mouse,Social Media,Debit Card,14.73,1,False
2024-04-04 17:16:31.861240824,CUST-0286,Laptop,Web,Credit Card,48.98,4,False
2024-04-05 04:57:47.911941296,CUST-0186,Webcam,Email,Debit Card,222.95,1,False
2024-04-05 16:39:03.962641760,CUST-0182,Webcam,Mobile App,Debit Card,56.06,3,False
2024-04-06 04:20:20.013342224,CUST-0453,Charger,Social Media,Debit Card,228.43,1,False
2024-04-06 16:01:36.064042696,CUST-0369,Mouse,Email,Credit Card,241.72,4,False
2024-04-07 03:42:52.114743160,CUST-0143,Laptop,Web,PayPal,21.59,4,False
2024-04-07 15:24:08.165443624,CUST-0422,Tablet,Social Media,PayPal,40.65,2,False
2024-04-08 03:05:24.216144096,CUST-0206,Laptop,Web,Credit Card,105.38,4,False
2024-04-08 14:46:40.266844560,CUST-0142,Keyboard,Web,PayPal,11.73,2,False
2024-04-09 02:27:56.317545032,CUST-0185,Tablet,Mobile App,Credit Card,43.68,3,False
2024-04-09 14:09:12.368245496,CUST-0443,Phone,Web,Credit Card,94.27,3,False
2024-04-10 01:50:28.418945960,CUST-0241,Tablet,Web,PayPal,29.3,1,False
2024-04-10 13:31:44.469646432,CUST-0008,Charger,Email,Apple Pay,98.31,4,False
2024-04-11 01:13:00.520346896,CUST-0072,Webcam,Web,Debit Card,29.96,3,False
2024-04-11 12:54:16.571047360,CUST-0403,Tablet,Mobile App,Credit Card,29.63,2,False
2024-04-12 00:35:32.621747832,CUST-0288,Phone,Web,Credit Card,114.91,4,False
2024-04-12 12:16:48.672448296,CUST-0095,Keyboard,Web,Apple Pay,214.44,4,False
2024-04-12 23:58:04.723148768,CUST-0157,Laptop,Web,Credit Card,26.82,2,False
2024-04-13 11:39:20.773849232,CUST-0041,Headphones,Social Media,Credit Card,16.26,4,False
2024-04-13 23:20:36.824549696,CUST-0331,Webcam,Mobile App,PayPal,52.6,4,True
2024-04-14 11:01:52.875250168,CUST-0301,Laptop,Social Media,PayPal,87.09,3,True
2024-04-14 22:43:08.925950632,CUST-0269,Keyboard,Mobile App,Apple Pay,26.56,2,False
2024-04-15 10:24:24.976651096,CUST-0155,Headphones,Mobile App,Credit Card,287.35,3,False
2024-04-15 22:05:41.027351568,CUST-0275,Mouse,Email,Debit Card,47.14,2,False
2024-04-16 09:46:57.078052032,CUST-0154,Monitor,Social Media,PayPal,26.33,1,False
2024-04-16 21:28:13.128752504,CUST-0053,Charger,Mobile App,Debit Card,376.8,4,False
2024-04-17 09:09:29.179452968,CUST-0179,Laptop,Mobile App,Debit Card,193.74,4,False
2024-04-17 20:50:45.230153432,CUST-0421,Case,Email,Apple Pay,26.38,3,False
2024-04-18 08:32:01.280853904,CUST-0240,Headphones,Social Media,Apple Pay,158.72,4,False
2024-04-18 20:13:17.331554368,CUST-0137,Mouse,Web,Credit Card,28.34,4,False
2024-04-19 07:54:33.382254832,CUST-0255,Case,Email,Apple Pay,117.63,3,False
2024-04-19 19:35:49.432955304,CUST-0476,Monitor,Mobile App,PayPal,322.89,3,False
2024-04-20 07:17:05.483655768,CUST-0224,Monitor,Social Media,Credit Card,16.3,2,False
2024-04-20 18:58:21.534356240,CUST-0180,Webcam,Mobile App,Credit Card,31.89,1,False
2024-04-21 06:39:37.585056704,CUST-0182,Case,Email,Debit Card,32.6,3,False
2024-04-21 18:20:53.635757168,CUST-0259,Webcam,Email,Debit Card,71.21,2,False
2024-04-22 06:02:09.686457640,CUST-0243,Webcam,Social Media,Debit Card,87.65,3,False
2024-04-22 17:43:25.737158104,CUST-0096,Webcam,Email,Credit Card,49.94,2,False
2024-04-23 05:24:41.787858568,CUST-0197,Webcam,Email,Apple Pay,10.16,1,False
2024-04-23 17:05:57.838559040,CUST-0392,Mouse,Web,Apple Pay,15.94,2,False
2024-04-24 04:47:13.889259504,CUST-0014,Charger,Mobile App,Apple Pay,22.57,2,False
2024-04-24 16:28:29.939959968,CUST-0120,Tablet,Web,Credit Card,95.57,4,False
2024-04-25 04:09:45.990660440,CUST-0387,Mouse,Web,Credit Card,13.53,3,False
2024-04-25 15:51:02.041360904,CUST-0408,Keyboard,Social Media,Credit Card,21.9,2,False
2024-04-26 03:32:18.092061376,CUST-0269,Webcam,Email,Credit Card,17.57,3,True
2024-04-26 15:13:34.142761840,CUST-0171,Headphones,Mobile App,Credit Card,76.81,2,False
2024-04-27 02:54:50.193462304,CUST-0413,Headphones,Mobile App,Apple Pay,169.31,4,False
2024-04-27 14:36:06.244162776,CUST-0072,Case,Mobile App,Credit Card,63.7,4,False
2024-04-28 02:17:22.294863240,CUST-0179,Case,Email,Apple Pay,400.82,1,False
2024-04-28 13:58:38.345563704,CUST-0170,Keyboard,Mobile App,Credit Card,63.68,2,False
2024-04-29 01:39:54.396264176,CUST-0159,Mouse,Mobile App,Apple Pay,49.69,4,False
2024-04-29 13:21:10.446964640,CUST-0447,Headphones,Email,PayPal,24.92,3,False
2024-04-30 01:02:26.497665112,CUST-0154,Phone,Social Media,PayPal,66.89,2,False
2024-04-30 12:43:42.548365576,CUST-0402,Phone,Mobile App,Apple Pay,23.88,2,False
2024-05-01 00:24:58.599066040,CUST-0082,Tablet,Email,PayPal,20.51,1,False
2024-05-01 12:06:14.649766512,CUST-0057,Phone,Web,PayPal,19.93,3,False
2024-05-01 23:47:30.700466976,CUST-0007,Laptop,Email,Apple Pay,43.63,1,False
2024-05-02 11:28:46.751167440,CUST-0112,Webcam,Web,Credit Card,33.11,2,False
2024-05-02 23:10:02.801867912,CUST-0486,Keyboard,Email,Credit Card,776.45,1,True
2024-05-03 10:51:18.852568376,CUST-0048,Case,Mobile App,Apple Pay,67.31,2,False
2024-05-03 22:32:34.903268848,CUST-0080,Laptop,Social Media,Debit Card,66.22,2,False
2024-05-04 10:13:50.953969312,CUST-0375,Charger,Social Media,Debit Card,31.44,1,True
2024-05-04 21:55:07.004669776,CUST-0376,Webcam,Mobile App,PayPal,1170.84,1,False
2024-05-05 09:36:23.055370248,CUST-0316,Headphones,Web,Debit Card,21.67,2,False
2024-05-05 21:17:39.106070712,CUST-0033,Webcam,Email,PayPal,34.0,1,False
2024-05-06 08:58:55.156771176,CUST-0115,Case,Mobile App,Credit Card,148.3,1,False
2024-05-06 20:40:11.207471648,CUST-0384,Monitor,Email,Apple Pay,66.84,2,False
2024-05-07 08:21:27.258172112,CUST-0003,Monitor,Mobile App,Credit Card,15.29,3,False
2024-05-07 20:02:43.308872584,CUST-0486,Laptop,Mobile App,Apple Pay,56.11,1,False
2024-05-08 07:43:59.359573048,CUST-0004,Mouse,Email,Debit Card,107.74,1,False
2024-05-08 19:25:15.410273512,CUST-0356,Headphones,Social Media,Credit Card,91.11,4,True
2024-05-09 07:06:31.460973984,CUST-0260,Case,Social Media,Credit Card,105.76,3,False
2024-05-09 18:47:47.511674448,CUST-0042,Case,Web,PayPal,485.75,1,False
2024-05-10 06:29:03.562374912,CUST-0009,Case,Email,Apple Pay,71.63,2,False
2024-05-10 18:10:19.613075384,CUST-0488,Phone,Web,Debit Card,120.98,4,False
2024-05-11 05:51:35.663775848,CUST-0307,Case,Mobile App,Credit Card,4.83,4,False
2024-05-11 17:32:51.714476320,CUST-0145,Monitor,Web,Apple Pay,352.68,4,False
2024-05-12 05:14:07.765176784,CUST-0401,Charger,Mobile App,Debit Card,58.26,1,False
2024-05-12 16:55:23.815877248,CUST-0097,Keyboard,Email,Credit Card,22.92,2,False
2024-05-13 04:36:39.866577720,CUST-0276,Webcam,Email,Apple Pay,44.92,4,False
2024-05-13 16:17:55.917278184,CUST-0142,Keyboard,Email,PayPal,105.9,3,False
2024-05-14 03:59:11.967978648,CUST-0278,Monitor,Email,Credit Card,153.66,4,False
2024-05-14 15:40:28.018679120,CUST-0436,Monitor,Web,Apple Pay,49.64,4,False
2024-05-15 03:21:44.069379584,CUST-0027,Charger,Mobile App,Debit Card,99.63,3,False
2024-05-15 15:03:00.120080048,CUST-0043,Tablet,Social Media,Debit Card,41.96,4,False
2024-05-16 02:44:16.170780520,CUST-0131,Laptop,Email,PayPal,89.27,4,False
2024-05-16 14:25:32.221480984,CUST-0216,Phone,Email,Credit Card,67.11,3,False
2024-05-17 02:06:48.272181456,CUST-0094,Mouse,Mobile App,PayPal,73.76,1,True
2024-05-17 13:48:04.322881920,CUST-0008,Case,Social Media,Apple Pay,40.01,3,False
2024-05-18 01:29:20.373582384,CUST-0086,Case,Email,Debit Card,81.75,1,False
2024-05-18 13:10:36.424282856,CUST-0345,Charger,Social Media,PayPal,23.89,1,False
2024-05-19 00:51:52.474983320,CUST-0138,Tablet,Email,Credit Card,66.33,1,False
2024-05-19 12:33:08.525683784,CUST-0369,Case,Web,Apple Pay,28.95,3,False
2024-05-20 00:14:24.576384256,CUST-0413,Phone,Web,Credit Card,20.21,3,False
2024-05-20 11:55:40.627084720,CUST-0424,Laptop,Social Media,PayPal,26.96,1,False
2024-05-20 23:36:56.677785192,CUST-0246,Phone,Mobile App,Debit Card,44.34,3,False
2024-05-21 11:18:12.728485656,CUST-0449,Tablet,Mobile App,Debit Card,32.19,1,False
2024-05-21 22:59:28.779186120,CUST-0021,Monitor,Web,PayPal,81.15,3,False
2024-05-22 10:40:44.829886592,CUST-0487,Phone,Mobile App,Credit Card,59.13,2,False
2024-05-22 22:22:00.880587056,CUST-0408,Keyboard,Mobile App,Credit Card,150.59,3,False
2024-05-23 10:03:16.931287520,CUST-0457,Phone,Mobile App,Credit Card,50.18,3,False
2024-05-23 21:44:32.981987992,CUST-0444,Monitor,Social Media,Credit Card,65.41,3,False
2024-05-24 09:25:49.032688456,CUST-0492,Case,Social Media,Debit Card,352.81,1,True
2024-05-24 21:07:05.083388928,CUST-0410,Webcam,Mobile App,Credit Card,35.2,1,False
2024-05-25 08:48:21.134089392,CUST-0265,Webcam,Web,PayPal,41.05,2,False
2024-05-25 20:29:37.184789856,CUST-0148,Webcam,Mobile App,PayPal,181.91,2,False
2024-05-26 08:10:53.235490328,CUST-0184,Case,Email,PayPal,20.97,4,True
2024-05-26 19:52:09.286190792,CUST-0227,Charger,Web,PayPal,203.44,2,False
2024-05-27 07:33:25.336891256,CUST-0292,Laptop,Social Media,Credit Card,43.08,1,True
2024-05-27 19:14:41.387591728,CUST-0490,Laptop,Email,Debit Card,23.73,2,False
2024-05-28 06:55:57.438292192,CUST-0036,Case,Mobile App,Apple Pay,134.99,2,False
2024-05-28 18:37:13.488992664,CUST-0246,Phone,Mobile App,Credit Card,42.47,3,False
2024-05-29 06:18:29.539693128,CUST-0073,Mouse,Web,Apple Pay,338.42,2,False
2024-05-29 17:59:45.590393592,CUST-0150,Laptop,Web,Debit Card,59.21,4,False
2024-05-30 05:41:01.641094064,CUST-0001,Keyboard,Mobile App,Credit Card,58.78,3,False
2024-05-30 17:22:17.691794528,CUST-0069,Keyboard,Mobile App,Apple Pay,30.38,1,False
2024-05-31 05:03:33.742494992,CUST-0457,Headphones,Web,Debit Card,47.15,4,False
2024-05-31 16:44:49.793195464,CUST-0293,Keyboard,Email,Apple Pay,41.57,1,False
2024-06-01 04:26:05.843895928,CUST-0230,Laptop,Social Media,PayPal,206.72,4,False
2024-06-01 16:07:21.894596400,CUST-0211,Mouse,Web,PayPal,72.94,3,False
2024-06-02 03:48:37.945296864,CUST-0072,Monitor,Email,Debit Card,110.56,4,False
2024-06-02 15:29:53.995997328,CUST-0490,Webcam,Mobile App,Debit Card,60.25,4,True
2024-06-03 03:11:10.046697800,CUST-0363,Phone,Social Media,Apple Pay,36.2,2,False
2024-06-03 14:52:26.097398264,CUST-0096,Monitor,Email,Debit Card,79.12,1,False
2024-06-04 02:33:42.148098728,CUST-0397,Mouse,Social Media,PayPal,267.94,3,False
2024-06-04 14:14:58.198799200,CUST-0084,Charger,Social Media,PayPal,19.14,4,False
2024-06-05 01:56:14.249499664,CUST-0228,Webcam,Social Media,Credit Card,83.05,1,False
2024-06-05 13:37:30.300200128,CUST-0299,Headphones,Email,Apple Pay,243.86,1,False
2024-06-06 01:18:46.350900600,CUST-0236,Charger,Email,Debit Card,24.17,2,False
2024-06-06 13:00:02.401601064,CUST-0293,Laptop,Mobile App,Debit Card,137.28,1,False
2024-06-07 00:41:18.452301536,CUST-0222,Mouse,Social Media,Debit Card,137.44,3,False
2024-06-07 12:22:34.503002000,CUST-0458,Webcam,Web,Apple Pay,14.97,2,False
2024-06-08 00:03:50.553702464,CUST-0223,Headphones,Web,PayPal,165.74,4,False
2024-06-08 11:45:06.604402936,CUST-0281,Phone,Web,Debit Card,30.14,3,False
2024-06-08 23:26:22.655103400,CUST-0221,Phone,Email,Debit Card,78.17,3,True
2024-06-09 11:07:38.705803864,CUST-0216,Case,Mobile App,PayPal,152.04,3,False
2024-06-09 22:48:54.756504336,CUST-0231,Laptop,Email,Debit Card,181.29,2,False
2024-06-10 10:30:10.807204800,CUST-0405,Keyboard,Social Media,Credit Card,11.75,1,False
2024-06-10 22:11:26.857905272,CUST-0169,Mouse,Web,PayPal,326.56,3,False
2024-06-11 09:52:42.908605736,CUST-0329,Headphones,Email,PayPal,225.41,1,False
2024-06-11 21:33:58.959306200,CUST-0426,Headphones,Web,PayPal,156.32,1,False
2024-06-12 09:15:15.010006672,CUST-0042,Keyboard,Email,Credit Card,78.37,3,False
2024-06-12 20:56:31.060707136,CUST-0258,Keyboard,Web,PayPal,35.31,1,False
2024-06-13 08:37:47.111407600,CUST-0196,Charger,Social Media,Apple Pay,18.48,2,True
2024-06-13 20:19:03.162108072,CUST-0392,Webcam,Web,Apple Pay,10.76,2,False
2024-06-14 08:00:19.212808536,CUST-0096,Charger,Social Media,Apple Pay,104.02,4,False
2024-06-14 19:41:35.263509008,CUST-0317,Tablet,Social Media,PayPal,156.25,1,False
2024-06-15 07:22:51.314209472,CUST-0014,Tablet,Email,PayPal,50.17,1,False
2024-06-15 19:04:07.364909936,CUST-0113,Laptop,Email,PayPal,34.43,4,False
2024-06-16 06:45:23.415610408,CUST-0077,Case,Email,Credit Card,58.55,2,False
2024-06-16 18:26:39.466310872,CUST-0277,Mouse,Social Media,Apple Pay,28.78,4,False
2024-06-17 06:07:55.517011336,CUST-0408,Headphones,Mobile App,Debit Card,55.79,4,False
2024-06-17 17:49:11.567711808,CUST-0434,Webcam,Mobile App,Debit Card,27.17,4,False
2024-06-18 05:30:27.618412272,CUST-0466,Phone,Social Media,PayPal,100.69,1,False
2024-06-18 17:11:43.669112744,CUST-0429,Phone,Social Media,Credit Card,189.4,1,False
2024-06-19 04:52:59.719813208,CUST-0448,Monitor,Email,PayPal,90.79,1,False
2024-06-19 16:34:15.770513672,CUST-0320,Keyboard,Email,Debit Card,50.38,1,False
2024-06-20 04:15:31.821214144,CUST-0488,Laptop,Email,Apple Pay,146.81,3,False
2024-06-20 15:56:47.871914608,CUST-0410,Monitor,Mobile App,Debit Card,55.64,4,True
2024-06-21 03:38:03.922615072,CUST-0160,Monitor,Mobile App,Apple Pay,142.22,4,False
2024-06-21 15:19:19.973315544,CUST-0492,Case,Social Media,Apple Pay,28.9,1,False
2024-06-22 03:00:36.024016008,CUST-0313,Mouse,Mobile App,Credit Card,32.89,2,False
2024-06-22 14:41:52.074716480,CUST-0119,Headphones,Email,Debit Card,20.31,3,False
2024-06-23 02:23:08.125416944,CUST-0437,Webcam,Email,PayPal,34.28,3,False
2024-06-23 14:04:24.176117408,CUST-0161,Phone,Email,Credit Card,145.68,2,False
2024-06-24 01:45:40.226817880,CUST-0308,Phone,Email,Apple Pay,22.83,1,True
2024-06-24 13:26:56.277518344,CUST-0351,Phone,Email,Debit Card,5.45,3,False
2024-06-25 01:08:12.328218808,CUST-0146,Tablet,Web,PayPal,36.07,3,False
2024-06-25 12:49:28.378919280,CUST-0163,Mouse,Social Media,Credit Card,16.88,4,False
2024-06-26 00:30:44.429619744,CUST-0396,Laptop,Social Media,PayPal,32.97,4,False
2024-06-26 12:12:00.480320208,CUST-0179,Phone,Mobile App,Debit Card,448.93,1,False
2024-06-26 23:53:16.531020680,CUST-0089,Case,Email,PayPal,22.44,1,False
2024-06-27 11:34:32.581721144,CUST-0493,Phone,Web,Credit Card,102.88,4,False
2024-06-27 23:15:48.632421616,CUST-0223,Laptop,Email,PayPal,50.39,4,False
2024-06-28 10:57:04.683122080,CUST-0266,Tablet,Email,Debit Card,79.24,4,False
2024-06-28 22:38:20.733822544,CUST-0239,Case,Mobile App,Credit Card,32.81,2,False
2024-06-29 10:19:36.784523016,CUST-0308,Monitor,Web,Apple Pay,174.4,3,False
2024-06-29 22:00:52.835223480,CUST-0034,Laptop,Web,Credit Card,83.67,1,False
2024-06-30 09:42:08.885923944,CUST-0371,Monitor,Social Media,Debit Card,86.02,1,False
2024-06-30 21:23:24.936624416,CUST-0451,Keyboard,Email,PayPal,60.27,2,False
2024-07-01 09:04:40.987324880,CUST-0494,Charger,Web,Apple Pay,191.71,4,False
2024-07-01 20:45:57.038025352,CUST-0167,Phone,Social Media,Apple Pay,95.6,3,False
2024-07-02 08:27:13.088725816,CUST-0392,Laptop,Web,PayPal,79.12,4,False
2024-07-02 20:08:29.139426280,CUST-0125,Charger,Email,Debit Card,104.86,1,False
2024-07-03 07:49:45.190126752,CUST-0224,Webcam,Social Media,Credit Card,9.39,2,False
2024-07-03 19:31:01.240827216,CUST-0491,Case,Web,Debit Card,65.88,3,False
2024-07-04 07:12:17.291527680,CUST-0413,Mouse,Mobile App,Apple Pay,51.21,3,False
2024-07-04 18:53:33.342228152,CUST-0150,Keyboard,Web,Credit Card,175.67,3,False
2024-07-05 06:34:49.392928616,CUST-0468,Webcam,Email,Credit Card,27.08,3,False
2024-07-05 18:16:05.443629088,CUST-0454,Webcam,Mobile App,PayPal,66.76,2,False
2024-07-06 05:57:21.494329552,CUST-0189,Keyboard,Web,Debit Card,373.84,1,False
2024-07-06 17:38:37.545030016,CUST-0043,Monitor,Web,Credit Card,53.21,3,False
2024-07-07 05:19:53.595730488,CUST-0433,Laptop,Social Media,PayPal,14.44,3,False
2024-07-07 17:01:09.646430952,CUST-0029,Headphones,Email,Debit Card,480.07,1,False
2024-07-08 04:42:25.697131416,CUST-0362,Phone,Web,Apple Pay,26.69,4,False
2024-07-08 16:23:41.747831888,CUST-0120,Case,Web,Apple Pay,19.3,3,False
2024-07-09 04:04:57.798532352,CUST-0337,Tablet,Web,Debit Card,20.08,3,False
2024-07-09 15:46:13.849232824,CUST-0031,Laptop,Email,Credit Card,113.03,4,False
2024-07-10 03:27:29.899933288,CUST-0181,Phone,Mobile App,Credit Card,199.89,1,False
2024-07-10 15:08:45.950633752,CUST-0162,Laptop,Email,Apple Pay,317.48,1,False
2024-07-11 02:50:02.001334224,CUST-0128,Webcam,Social Media,Apple Pay,55.44,3,False
2024-07-11 14:31:18.052034688,CUST-0255,Headphones,Social Media,Credit Card,20.35,1,False
2024-07-12 02:12:34.102735152,CUST-0294,Tablet,Email,Debit Card,30.88,4,False
2024-07-12 13:53:50.153435624,CUST-0441,Laptop,Web,Apple Pay,56.46,2,False
2024-07-13 01:35:06.204136088,CUST-0357,Phone,Web,Credit Card,53.45,4,False
2024-07-13 13:16:22.254836560,CUST-0388,Tablet,Mobile App,Debit Card,202.01,4,False
2024-07-14 00:57:38.305537024,CUST-0254,Tablet,Email,PayPal,14.62,2,False
2024-07-14 12:38:54.356237488,CUST-0130,Mouse,Email,Debit Card,17.9,4,False
2024-07-15 00:20:10.406937960,CUST-0012,Case,Web,Credit Card,40.05,3,False
2024-07-15 12:01:26.457638424,CUST-0035,Webcam,Social Media,Debit Card,78.98,3,False
2024-07-15 23:42:42.508338888,CUST-0198,Mouse,Social Media,Credit Card,35.07,1,True
2024-07-16 11:23:58.559039360,CUST-0248,Phone,Mobile App,Apple Pay,32.33,1,False
2024-07-16 23:05:14.609739824,CUST-0110,Phone,Mobile App,PayPal,176.58,4,False
2024-07-17 10:46:30.660440288,CUST-0328,Monitor,Social Media,Apple Pay,87.53,3,False
2024-07-17 22:27:46.711140760,CUST-0405,Laptop,Email,Apple Pay,20.39,3,False
2024-07-18 10:09:02.761841224,CUST-0245,Laptop,Mobile App,Credit Card,32.8,2,False
2024-07-18 21:50:18.812541696,CUST-0250,Monitor,Web,Credit Card,91.54,1,True
2024-07-19 09:31:34.863242160,CUST-0366,Charger,Email,Credit Card,15.47,3,False
2024-07-19 21:12:50.913942624,CUST-0317,Keyboard,Web,Credit Card,90.99,4,False
2024-07-20 08:54:06.964643096,CUST-0163,Laptop,Mobile App,Apple Pay,38.71,3,True
2024-07-20 20:35:23.015343560,CUST-0048,Keyboard,Social Media,Credit Card,78.48,1,False
2024-07-21 08:16:39.066044024,CUST-0399,Laptop,Mobile App,Credit Card,61.55,4,False
2024-07-21 19:57:55.116744496,CUST-0071,Case,Social Media,Apple Pay,17.86,1,False
2024-07-22 07:39:11.167444960,CUST-0399,Charger,Email,PayPal,28.89,3,False
2024-07-22 19:20:27.218145432,CUST-0493,Headphones,Mobile App,PayPal,232.15,3,False
2024-07-23 07:01:43.268845896,CUST-0134,Charger,Mobile App,Debit Card,584.83,3,False
2024-07-23 18:42:59.319546360,CUST-0239,Phone,Mobile App,Apple Pay,9.51,1,False
2024-07-24 06:24:15.370246832,CUST-0465,Monitor,Email,Credit Card,154.95,4,False
2024-07-24 18:05:31.420947296,CUST-0068,Phone,Web,Debit Card,73.38,3,False
2024-07-25 05:46:47.471647760,CUST-0278,Headphones,Web,PayPal,438.03,3,False
2024-07-25 17:28:03.522348232,CUST-0032,Mouse,Social Media,PayPal,31.23,3,True
2024-07-26 05:09:19.573048696,CUST-0123,Phone,Mobile App,Apple Pay,134.06,2,False
2024-07-26 16:50:35.623749168,CUST-0022,Phone,Web,Credit Card,40.34,2,False
2024-07-27 04:31:51.674449632,CUST-0155,Phone,Email,Credit Card,196.65,4,False
2024-07-27 16:13:07.725150096,CUST-0110,Tablet,Mobile App,Debit Card,550.75,1,False
2024-07-28 03:54:23.775850568,CUST-0271,Keyboard,Social Media,PayPal,67.56,3,False
2024-07-28 15:35:39.826551032,CUST-0380,Charger,Web,Debit Card,17.48,3,False
2024-07-29 03:16:55.877251496,CUST-0300,Mouse,Email,Debit Card,224.5,1,False
2024-07-29 14:58:11.927951968,CUST-0115,Charger,Email,Debit Card,96.11,1,False
2024-07-30 02:39:27.978652432,CUST-0470,Case,Social Media,Credit Card,79.68,4,False
2024-07-30 14:20:44.029352904,CUST-0220,Keyboard,Web,PayPal,265.93,1,False
2024-07-31 02:02:00.080053368,CUST-0490,Mouse,Mobile App,Debit Card,17.5,3,True
2024-07-31 13:43:16.130753832,CUST-0230,Case,Email,PayPal,26.68,4,False
2024-08-01 01:24:32.181454304,CUST-0252,Webcam,Social Media,PayPal,98.92,2,False
2024-08-01 13:05:48.232154768,CUST-0249,Tablet,Email,Debit Card,26.09,4,False
